Derivatives of the galaxy P(k) at mu=0.0,0.5,1.0 and at z=0.75, with bias b=1.0 
omega_c = 0.11923, omega_b =  0.02247, h = 0.677, m_nu = 0.06 eV. Other parameters: A_s = 2.10732*10^-9, n_s = 0.96824,
k | dP_gg / d theta, mu=0 |  dP_gg / d theta, mu = 0.5 | dP_gg / d theta, mu = 1.0 | x4 
0.539888  	1654.82 	2510.86 	6135.01 	-2450.5 	-3459.71	-7521.09	91.9988	91.0505	47.3603   	-381650.  	-569635.  	-1.35778e6
0.547745  	1608.31 	2440.01 	5960.94 	-2382.14	-3363.46	-7312.93	88.4957	87.2777	43.706    	-371011.  	-553662.  	-1.31936e6
0.555589  	1561.98 	2369.58 	5788.37 	-2326.27	-3285.26	-7145.54	87.0536	86.4412	46.5381   	-360973.  	-538608.  	-1.28321e6
0.563419  	1516.63 	2300.73 	5619.95 	-2274.22	-3212.46	-6989.95	86.1791	86.3675	50.8796   	-351595.  	-524541.  	-1.24943e6
0.571234  	1473.69 	2235.51 	5460.39 	-2214.63	-3128.55	-6808.39	84.774 	85.4626	53.0951   	-340309.  	-507707.  	-1.20934e6
0.579032  	1433.99 	2175.14 	5312.38 	-2148.38	-3034.86	-6604.06	82.0759	82.6243	50.6892   	-327032.  	-487988.  	-1.1627e6 
0.586809  	1397.5  	2119.54 	5175.68 	-2081.29	-2939.84	-6396.36	78.4448	78.3835	44.9045   	-320456.  	-478022.  	-1.13839e6
0.594565  	1363.21 	2067.24 	5046.92 	-2012.79	-2842.67	-6183.35	74.2489	73.2798	36.9893   	-312495.  	-466029.  	-1.1094e6 
0.602298  	1329.92 	2016.49 	4922.02 	-1953.79	-2759.24	-6001.44	70.5136	68.8088	30.3823   	-302840.  	-451556.  	-1.07467e6
0.610006  	1296.97 	1966.32 	4798.81 	-1899.8 	-2683.02	-5835.75	67.6039	65.502 	26.2996   	-294584.  	-439111.  	-1.04456e6
0.617685  	1264.6  	1917.09 	4678.08 	-1852.61	-2616.6 	-5692.2 	65.5436	63.3931	24.8162   	-286662.  	-427162.  	-1.01563e6
0.625336  	1232.83 	1868.81 	4559.89 	-1808.4 	-2554.45	-5558.09	64.0766	62.1092	25.0776   	-279190.  	-415894.  	-988341.  
0.632956  	1202.13 	1822.19 	4445.81 	-1765.51	-2494.11	-5427.78	62.7074	60.9313	25.4451   	-271823.  	-404803.  	-961555.  
0.640543  	1173.19 	1778.2  	4338.1  	-1721.82	-2432.52	-5294.26	61.0686	59.3273	24.7095   	-264908.  	-394394.  	-936422.  
0.648095  	1145.62 	1736.3  	4235.43 	-1677.71	-2370.25	-5158.86	59.2416	57.4175	23.1543   	-257831.  	-383775.  	-910904.  
0.655609  	1119.01 	1695.86 	4136.4  	-1629.52	-2301.95	-5009.4 	57.2911	55.2983	21.0079   	-250672.  	-373058.  	-885239.  
0.663086  	1093.54 	1657.14 	4041.54 	-1581.22	-2233.42	-4859.13	55.1795	52.9169	18.1559   	-243849.  	-362836.  	-860732.  
0.670522  	1069.26 	1620.24 	3951.09 	-1539.88	-2174.93	-4731.51	53.079 	50.525 	15.1807   	-237698.  	-353591.  	-838467.  
0.677915  	1045.91 	1584.72 	3864.06 	-1505.64	-2126.7 	-4627.11	51.1966	48.4258	12.7821   	-232175.  	-345274.  	-818367.  
0.685264  	1023.37 	1550.46 	3780.1  	-1476.34	-2085.6 	-4538.76	49.536 	46.6255	10.9784   	-227123.  	-337655.  	-799924.  
0.692568  	1001.58 	1517.35 	3698.99 	-1449.79	-2048.44	-4459.21	48.0755	45.0931	9.70055   	-222388.  	-330502.  	-782555.  
