8.500000e+01 7.865960e-08 6.817061e-08 3.764052e-08 8.313375e-07 1.665789e-08 1.154752e-08 9.386997e-09 1.618264e-07 1.782954e-07 9.128958e-08 2.779448e-07 5.604339e-09 5.280185e-09 5.052697e-09
8.600000e+01 7.874181e-08 6.849141e-08 3.775579e-08 8.314143e-07 1.665958e-08 1.155915e-08 9.399139e-09 1.618994e-07 1.787793e-07 9.143604e-08 2.779939e-07 5.606072e-09 5.282213e-09 5.054790e-09
8.700000e+01 7.882479e-08 6.881747e-08 3.787267e-08 8.314920e-07 1.666129e-08 1.157091e-08 9.411413e-09 1.619729e-07 1.792698e-07 9.158431e-08 2.780436e-07 5.607825e-09 5.284263e-09 5.056906e-09
8.800000e+01 7.890852e-08 6.914887e-08 3.799116e-08 8.315705e-07 1.666302e-08 1.158278e-08 9.423817e-09 1.620470e-07 1.797672e-07 9.173438e-08 2.780938e-07 5.609596e-09 5.286335e-09 5.059046e-09
8.900000e+01 7.899301e-08 6.948566e-08 3.811127e-08 8.316499e-07 1.666479e-08 1.159478e-08 9.436353e-09 1.621217e-07 1.802713e-07 9.188626e-08 2.781446e-07 5.611387e-09 5.288428e-09 5.061207e-09
9.000000e+01 7.907826e-08 6.982790e-08 3.823302e-08 8.317300e-07 1.666659e-08 1.160689e-08 9.449018e-09 1.621970e-07 1.807822e-07 9.203995e-08 2.781960e-07 5.613196e-09 5.290544e-09 5.063392e-09
9.100000e+01 7.916427e-08 7.017567e-08 3.835640e-08 8.318110e-07 1.666841e-08 1.161913e-08 9.461813e-09 1.622729e-07 1.812999e-07 9.219545e-08 2.782480e-07 5.615025e-09 5.292682e-09 5.065599e-09
9.200000e+01 7.925102e-08 7.052901e-08 3.848144e-08 8.318928e-07 1.667026e-08 1.163147e-08 9.474738e-09 1.623493e-07 1.818246e-07 9.235276e-08 2.783005e-07 5.616872e-09 5.294841e-09 5.067828e-09
9.300000e+01 7.933854e-08 7.088800e-08 3.860813e-08 8.319754e-07 1.667214e-08 1.164394e-08 9.487790e-09 1.624264e-07 1.823562e-07 9.251189e-08 2.783536e-07 5.618738e-09 5.297022e-09 5.070080e-09
9.400000e+01 7.942679e-08 7.125270e-08 3.873649e-08 8.320587e-07 1.667404e-08 1.165652e-08 9.500971e-09 1.625040e-07 1.828947e-07 9.267283e-08 2.784073e-07 5.620624e-09 5.299225e-09 5.072355e-09
9.500000e+01 7.951580e-08 7.162318e-08 3.886652e-08 8.321428e-07 1.667598e-08 1.166921e-08 9.514280e-09 1.625822e-07 1.834403e-07 9.283559e-08 2.784615e-07 5.622528e-09 5.301449e-09 5.074651e-09
