Derivatives of the galaxy P(k) at mu=0.0,0.5,1.0 and at z=1.0, with bias b=1.0 
omega_c = 0.11923, omega_b =  0.02247, h = 0.677, m_nu = 0.06 eV. Other parameters: A_s = 2.10732*10^-9, n_s = 0.96824,
k | dP_gg / d theta, mu=0 |  dP_gg / d theta, mu = 0.5 | dP_gg / d theta, mu = 1.0 | x4 
0.516269  	2055.12 	3101.22 	6586.69 	-2490.99	-3510.52	-8536.38	4.13009 	-40.0652	125.928	-4257.97	-6369.81	-16163.4
0.524149  	1996.67 	3011.49 	6389.01 	-2391.65	-3370.67	-8208.26	0.617224	-43.2297	115.229	-4111.92	-6152.05	-15619.7
0.532022  	1940.15 	2924.65 	6197.56 	-2298.12	-3239.27	-7900.79	-2.96946	-46.5551	104.352	-4000.93	-5985.56	-15195.3
0.539888  	1885.5  	2841.21 	6016.65 	-2219.84	-3129.4 	-7639.66	-5.1094 	-48.064 	96.4015	-3867.25	-5785.94	-14694. 
0.547745  	1831.63 	2759.72 	5844.33 	-2158.89	-3043.87	-7429.69	-5.27789	-46.9721	92.8949	-3760.66	-5625.57	-14281.3
0.555589  	1779.5  	2681.36 	5681.75 	-2108.67	-2973.33	-7251.4 	-4.37733	-44.6314	91.3833	-3658.83	-5472.14	-13884.3
0.563419  	1728.6  	2604.9  	5522.67 	-2061.99	-2907.84	-7085.51	-2.97   	-41.5873	91.3541	-3563.31	-5328.05	-13510.1
0.571234  	1680.46 	2532.56 	5372.09 	-2008.  	-2831.75	-6897.34	-2.0862 	-39.3373	90.2635	-3447.54	-5154.79	-13072. 
0.579032  	1634.57 	2463.21 	5225.19 	-1947.8 	-2746.77	-6691.2 	-2.29068	-38.5366	87.3987	-3310.98	-4951.7 	-12569.1
0.586809  	1591.41 	2397.68 	5084.56 	-1887.37	-2661.69	-6487.47	-3.12824	-38.6348	83.0265	-3247.23	-4854.98	-12313.4
0.594565  	1550.3  	2335.09 	4949.35 	-1825.71	-2574.84	-6281.02	-4.42542	-39.3564	78.0066	-3168.47	-4736.3 	-12007.9
0.602298  	1510.68 	2274.85 	4819.75 	-1773.05	-2500.9 	-6103.78	-5.49211	-39.825 	73.4521	-3071.17	-4590.46	-11640.1
0.610006  	1472.08 	2216.34 	4694.83 	-1724.69	-2432.98	-5939.72	-6.03471	-39.6459	69.9976	-2988.14	-4465.13	-11318.4
0.617685  	1434.84 	2160.11 	4576.01 	-1682.38	-2373.6 	-5794.35	-6.03848	-38.791 	67.7987	-2907.96	-4343.86	-11006. 
0.625336  	1398.72 	2105.7  	4461.71 	-1642.5 	-2317.54	-5656.19	-5.67848	-37.4983	66.3816	-2832.04	-4228.95	-10709. 
0.632956  	1363.89 	2053.26 	4351.55 	-1603.75	-2263.05	-5522.09	-5.31755	-36.2409	65.0635	-2757.08	-4115.7 	-10417.6
0.640543  	1330.79 	2003.34 	4246.27 	-1564.23	-2207.41	-5386.16	-5.20469	-35.3403	63.3453	-2687.01	-4009.9 	-10145.4
